1994,N4,山の上に白くて 大きいたてものがあります。,A,山,やま,かわ,みち,むら
1994,N4,山の上に白くて 大きいたてものがあります。,B,上,した,うえ,まえ,よこ
1994,N4,山の上に白くて 大きいたてものがあります。,C,白くて,しらくて,ひらくて,しろくて,ひろくて
1994,N4,山の上に白くて 大きいたてものがあります。,A,大きい,おおきい,おいきい,おっきい,おきい
1994,N4,手紙をまだ半分しか読んでいません。,D,手紙,はがき,はかき,てかみ,てがみ
1994,N4,手紙をまだ半分しか読んでいません。,C,半分,ほんふん,ほんぶん,はんぶん,はんふん 
1994,N4,手紙をまだ半分しか読んでいません。,B,読んで,のんで,よんで,ふんで,すんで
1994,N4,九月二十日に友だちに会います。,C,九月,きゅがつ,きゅうがつ,くがつ,くうがつ
1994,N4,九月二十日に友だちに会います。,D,二十日,にじゅうにち,にじゅっか,はつにち,はつか
1994,N4,九月二十日に友だちに会います。,C,友だち,ゆうだち,ようだち,ともだち,てもだち
1994,N4,九月二十日に友だちに会います。,B,会います,かいます,あいます,いいます,すいます
1994,N4,「学校の後ろに何がありますか。｣「小さいこうえんがあります。」,A,学校,がっこう,がくこう,がっこ,がくこ
1994,N4,「学校の後ろに何がありますか。｣「小さいこうえんがあります。」,B,後ろ,あとろ,うしろ,こうろ,ごろ
1994,N4,「学校の後ろに何がありますか。｣「小さいこうえんがあります。」,D,何,なん,なか,ない,なに
1994,N4,「学校の後ろに何がありますか。｣「小さいこうえんがあります。」,D,小さい,こさい,しょうさい,ちっさい,ちいさい 
1994,N4,えきまでたくしいでせんえんぐらいかかります。,B,たくしい,クタシー,タクシー,クタツー,タクツー
1994,N4,えきまでたくしいでせんえんぐらいかかります。,B,せんえん,百円,千円,百冊,千冊
1994,N4,かようびはこどもとぷうるでおよぎます。,A,かようび,火よう日,金よう日,木よう日,水よう日
1994,N4,かようびはこどもとぷうるでおよぎます。,B,こども,芋ども,子ども,予ども,了ども
1994,N4,かようびはこどもとぷうるでおよぎます。,C,ぷうる,ピール,ピーレ,プール,プーレ
1994,N4,らいねんのなつはがいこくへいきたいです。,D,らいねん,末年,未年,米年,来年
1994,N4,らいねんのなつはがいこくへいきたいです。,A,がいこく,外国,例国,各国,条国
1994,N4,らいねんのなつはがいこくへいきたいです。,B,いきたい,丁きたい,行きたい,汀きたい,体きたい
1994,N4,ひがしのそらがあかるくなりました。,D,ひがし,果,更,車,東
1994,N4,ひがしのそらがあかるくなりました。,C,あかるく,明く,赤く,明るく,赤るく
1994,N4,わたしはよるねるまえにはを_____。,D,Choisir une réponse pour _______________,あらいます,つかいます,あびます,みがきます
1994,N4,きのうかぞくのしゃしんを_____。」,A,Choisir une réponse pour _______________,とりました,つくりました,かきました,しました
1994,N4,_____はどうぶつです。,D,Choisir une réponse pour _______________,さくら,てんぶら,ひこうき,いぬ
1994,N4,このケーキにはさとうがたくさんはいっています。とても_____です。,B,Choisir une réponse pour _______________,からい,あまい,まるい,わかい
1994,N4,わたしは_____あさ７じにおきます。,A,Choisir une réponse pour _______________,たいてい,たいへん,だいぶ,だんだん
1994,N4,このくつしたはうすいですが、_____です。,B,Choisir une réponse pour _______________,かんたん,じょうぶ,げんき,じょうず
1994,N4,わたしはいつもよる_____ねます。,C,Choisir une réponse pour _______________,ちかく,ほそく,はやく,おもく 
1994,N4,このみちを_____びょういんへいきます。,A,Choisir une réponse pour _______________,あるいて,だして,およいで,とんで
1994,N4,ここはとしょかんです。_____べんきょうしてください。,B,Choisir une réponse pour _______________,べんりに,しずかに,にぎやかに,かんたんに
