1995;N3;海から 強い 風が ふいて きた。	;A;海;うみ;いけ;みずうみ;みなと
1995;N3;海から 強い 風が ふいて きた。	;D;強い;すごい;さむい;ひどい;つよい
1995;N3;海から 強い 風が ふいて きた。	;C;風;ねつ;くも;かぜ;なみ
1995;N3;米や 野菜を 買いに いきます。;A;米;こめ;めし;しお;まめ
1995;N3;米や 野菜を 買いに いきます。;B;野菜;やせい;やさい;のせい;のさい
1995;N3;私の 部屋には とても 便利な 地図が あります。;C;部屋;へんや;ぶんや;へや;ぶや
1995;N3;私の 部屋には とても 便利な 地図が あります。;D;便利な;ばんりな;ぶんりな;びんりな;べんりな
1995;N3;私の 部屋には とても 便利な 地図が あります。;B;地図;ちと;ちず;じと;じず
1995;N3;今年の 秋から この 大学で 研究して います。;D;今年;こんとし;こうねん;こねん;ことし
1995;N3;今年の 秋から この 大学で 研究して います。;C;秋;ふゆ;なつ;あき;はる
1995;N3;今年の 秋から この 大学で 研究して います。;B;研究;けんきょう;けんきゅう;けんしょう;けんしゅう
1995;N3;銀行から 三百万以上の お金を 借りて いる。;A;銀行;ぎんこう;ぎんごう;きんごう;きんこう
1995;N3;銀行から 三百万以上の お金を 借りて いる。;C;以上;にじょう;じじょう;いじょう;ひじょう
1995;N3;銀行から 三百万以上の お金を 借りて いる。;D;借りて;おりて;たりて;こりて;かりて
1995;N3;いつも 朝早く まどを 開けて、 鳥の こえを 聞きます。;C;早く;ふるく;ひろく;はやく;おそく
1995;N3;いつも 朝早く まどを 開けて、 鳥の こえを 聞きます。;B;開けて;うけて;あけて;かけて;つけて
1995;N3;いつも 朝早く まどを 開けて、 鳥の こえを 聞きます。;D;鳥;ねこ;むし;うた;とり
1995;N3;大使の 自転車は 何度も こわれた そうです。;D;大使;だいし;だいじ;たいじ;たいし
1995;N3;大使の 自転車は 何度も こわれた そうです。;C;自転車;じとうしゃ;じどうしゃ;じてんしゃ;じでんしゃ
1995;N3;大使の 自転車は 何度も こわれた そうです。;B;何度も;なんども;なんども;なにとも;なんとも 
1995;N3;この とおりを まっすぐ あるいて 行くと、びょういんが あります。;D;とおり;運り;送り;道り;通り
1995;N3;この とおりを まっすぐ あるいて 行くと、びょういんが あります。;C;あるいて;走いて;止いて;歩いて;渉いて
1995;N3;この とおりを まっすぐ あるいて 行くと、びょういんが あります。;A;びょういん;病院;病浣;病睆;病唍
1995;N3;あねに あかい かさを かして もらいました。;D;あね;娘;妹;好;姉
1995;N3;あねに あかい かさを かして もらいました。;B;あかい;青い;赤い;黄い;茶い
1995;N3;あねに あかい かさを かして もらいました。;A;かして;貸して;資して;貨して;質して
1995;N3;とけいを つくって いる かいしゃで はたらいて います。;D;とけい;時形;時経;時型;時計
1995;N3;とけいを つくって いる かいしゃで はたらいて います。;C;つくって;代って;使って;作って;仕って
1995;N3;とけいを つくって いる かいしゃで はたらいて います。;B;はたらいて;助いて;働いて;動いて;勤いて
1995;N3;コンサートは ７時からなので、今 家を でれば じゅうぶん まにあうでしょう。;B;でれば;発れば;出れば;去れば;転れば
1995;N3;コンサートは ７時からなので、今 家を でれば じゅうぶん まにあうでしょう。;A;じゅうぶん;十分;十文;重分;重文
1995;N3;コンサートは ７時からなので、今 家を でれば じゅうぶん まにあうでしょう。;C;まにあう;目にあう;前にあう;間にあう;真にあう
1995;N3;６時に おきて、コーヒーを のんでから、べんきょうしました。;C;おきて;超きて;赴きて;起きて;越きて
1995;N3;６時に おきて、コーヒーを のんでから、べんきょうしました。;D;のんで;;;飲んで;飲んで
1995;N3;６時に おきて、コーヒーを のんでから、べんきょうしました。;A;べんきょう;勉強;勉教;強勉;教勉 
1995;N3;おもしろい えいがだと 聞いたので、＿＿＿＿みたいです。;C;Choisir une réponse pour _______________;たぶん;そんなに;ぜひ;きゅうに
1995;N3;つぎの えきで おりて、バスに＿＿＿＿ ください。;B;Choisir une réponse pour _______________;かわって;のりかえて;ひっこして;とりかえて
1995;N3;みちを おしえて もらったので、＿＿＿＿を いいました。;A;Choisir une réponse pour _______________;おれい;おかげ;おいわい;おだいじに
1995;N3;おなかが すいて いたので、れいぞうこの 中の 食べ物を＿＿＿＿食べて しましました。;A;Choisir une réponse pour _______________;すっかり;びっくり;ぐっすり;はっきり
1995;N3;あした べんきょうする かんじを ＿＿＿＿して おいて ください。;B;Choisir une réponse pour _______________;けいけん;よしゅう;はんたい;ふくしゅう
1995;N3;きのうから からだの ぐあいが＿＿＿＿＿。;D;Choisir une réponse pour _______________;いやです;いたいです;きらいです;わるいです
1995;N3;おとうとさんの びょうきが なおるように＿＿＿＿ います。;D;Choisir une réponse pour _______________;あやまって;こまって;みつかって;いのって
1995;N3;どの てぶくろが いちばん ねだんが＿＿＿＿。;D;Choisir une réponse pour _______________;ひくいですか;すくないですか;ちいさいですか;やすいですか
1995;N3;レストランは ５かいに あります。＿＿＿＿＿で 行った ほうが いいですよ。;B;Choisir une réponse pour _______________;オートバイ;エレベーター;スーツケース;タクシー
1995;N3;やまだ「ごはん もうすこし いかがですか。」たなか「いいえ、もう＿＿＿＿。」;C;Choisir une réponse pour _______________;じょうぶです;ざんねんです;けっこうです;しつれいです 
1995;N3;えの てんらんかいに 行きます。;D;Choisir une réponse pour _______________;えを かきに 行きます。;えを ならいに 行きます。;えを なおしに 行きます。;えを 見に 行きます。
1995;N3;ゆうべ 友だちから 電話が ありました。;A;Choisir une réponse pour _______________;ゆうべ 友だちは わたしに 電話を かけました。;ゆうべ わたしは 友だちに 電話を かけました。;ゆうべ 友だちは わたしに 電話を かけました。;ゆうべ わたしは 友だちに 電話を かけました。
