1993,N3,大切な 仕事があるので、急いで 帰らなければなりません。,D,大切な,だいじな,たいじな,だいせつな,たいせつな
1993,N3,大切な 仕事があるので、急いで 帰らなければなりません。,C,仕事,しじ,ようじ,しごと,ようごと
1993,N3,大切な 仕事があるので、急いで 帰らなければなりません。,B,急いで,さわいで,いそいで,およいで,はやいで
1993,N3,大切な 仕事があるので、急いで 帰らなければなりません。,A,帰らなければ,かえらなければ,まがらなければ, もどらなければ, わたらなければ
1993,N3,母親は台所で料理をしながら、食堂にいる家族と楽しそうに会話をしてします。,D,母親,ふしん,ぼしん,ちちおや,ははおや 
1993,N3,母親は台所で料理をしながら、食堂にいる家族と楽しそうに会話をしてします。,C,台所,たいどころ,たいところ,だいどころ,だいところ
1993,N3,母親は台所で料理をしながら、食堂にいる家族と楽しそうに会話をしてします。,A,食堂,しょくどう,しょうどう,しょくとう,しょっとう
1993,N3,母親は台所で料理をしながら、食堂にいる家族と楽しそうに会話をしてします。,C,家族,やぞく,やてい,かぞく,かてい
1993,N3,母親は台所で料理をしながら、食堂にいる家族と楽しそうに会話をしてします。,B,楽しそうに,かなしそうに,たのしそうに,うれしそうに,らくしそうに
1993,N3,となりの教室から歌が聞こえるので、まどを閉めてください。,B,教室,きゅうしつ,きょうしつ,きゅうじつ,きょうじつ
1993,N3,となりの教室から歌が聞こえるので、まどを閉めてください。,A,歌,うた,おと,こえ,はなし
1993,N3,となりの教室から歌が聞こえるので、まどを閉めてください。,D,閉めて,やめて,きめて,とめて,しめて
1993,N3,わたしは医者に「働きすぎないように注意してください。」と言われました。,B,医者,いし,いしゃ,いっし,いっしゃ
1993,N3,わたしは医者に「働きすぎないように注意してください。」と言われました。,C,働き,みがき,うごき,はたらき,いただき
1993,N3,わたしは医者に「働きすぎないように注意してください。」と言われました。,D,注意,しゅい,しゅうい,ちゅい,ちゅうい
1993,N3,自分で車を運転して、北海道を旅行する計画です。,B,運転,うんでん,うんてん,うんどん,うんとん
1993,N3,自分で車を運転して、北海道を旅行する計画です。,A,旅行,りょこう,りょうこう,りょこ,りょうこ
1993,N3,自分で車を運転して、北海道を旅行する計画です。,D,計画,けいが,けいがく,けいか,けいかく
1993,N3,地下鉄で行くと、その病院までどのくらいかかりますか。,B,地下鉄,ちかでつ,ちかてつ,じかでつ,じかてつ
1993,N3,地下鉄で行くと、その病院までどのくらいかかりますか。,D,病院,びようき,びょうき,びよういん,びょういん
1993,N3,きょねんのはる、そつぎょうしきがおわってから日本へ来ました。,A,きょねん,去年,作年,先年,前年
1993,N3,きょねんのはる、そつぎょうしきがおわってから日本へ来ました。,B,はる,秋,春,夏,冬
1993,N3,きょねんのはる、そつぎょうしきがおわってから日本へ来ました。,C,おわって,教わって,変わって,終わって,後わって
1993,N3,こうちょう先生のかんがえかたはただしいとおもう。,B,こうちょう,高長,校長,講長,公長
1993,N3,こうちょう先生のかんがえかたはただしいとおもう。,D,かんがえかた,老え方,教え方,孝え方,考え方
1993,N3,こうちょう先生のかんがえかたはただしいとおもう。,C,ただしい,止しい,下しい,正しい,王しい
1993,N3,あおいいろのシャツをおくってください。,D,あおい,素い,肯い,赤い,青い
1993,N3,あおいいろのシャツをおくってください。,B,いろ,亀,色,芭,墓
1993,N3,あおいいろのシャツをおくってください。,A,おくって,送って,侘って,遅って,達って
1993,N3,あねはひつようなしなもののなまえをかみに書いてくれた。,A,あね,姉,始,姑,妹
1993,N3,あねはひつようなしなもののなまえをかみに書いてくれた。,D,しなもの,呂物,呂?,品?,品物
1993,N3,あねはひつようなしなもののなまえをかみに書いてくれた。,C,かみ,表,図,紙,画
1993,N3,おなじ いみのことばをじしょでしらべる。,B,おなじ,回じ,同じ,可じ,司じ
1993,N3,おなじ いみのことばをじしょでしらべる。,C,いみ,意未,意実,意味,意見
1993,N3,おなじ いみのことばをじしょでしらべる。,A,じしょ,辞書,辞写,辞集,辞習 
1993,N3,日本では、はる・なつ・あき・ふゆの四つの_______があります。,D,Choisir une réponse pour ________,てんき,きぶん,きおん,きせつ
1993,N3,父はとうきょうへ行くと、いつも_______をかってきてくれます。,C,Choisir une réponse pour ________,おまつり,おれい,おみやげ,おいわい
1993,N3,たなかさんのしゅみは_______をすることです。,A,Choisir une réponse pour ________,バレーボール,カメラ,タクシー,ニュース
1993,N3,うちのちかくにほんやが_______あります。,A,Choisir une réponse pour ________,二けん,二さつ,二ほん,二かい
1993,N3,わたしの先生はたいへん_______です。,D,Choisir une réponse pour ________,すずしい,みじかい,ただしい,きびしい
1993,N3,わたしの国はやきゅうが_______です。,B,Choisir une réponse pour ________,ねっしん,さかん,じゅうぶん,じょうぶ
1993,N3,うちのテレビはふるいので、_______こしょうします。,C,Choisir une réponse pour ________,ぜんぜん,たいへん,よく,なかなか
1993,N3,あたらしいいえにだんだん_______きました。,C,Choisir une réponse pour ________,はじまって,おぼえて,なれて,すんで
1993,N3,みちでお金を_______ので、こうばんにとどけました。,C,Choisir une réponse pour ________,すてた,とった,ひろった,つかまえた
1993,N3,このくつはあのくつより_______です。,B,Choisir une réponse pour ________,はきわるい,はきやすい,はきやさしい,はきほしい
1993,N3,やましたさんはたなかさんによくいらっしゃいました。といいました。,C,Choisir une réponse,たなかさんはやましたさんをしょうたいしました。,たなかさんはやましたさんをしょうかいしました。,たなかさんはやましたさんをたずねました。,たなかさんはやましたさんをよびました。
1993,N3,わたしはさとうさんにおだいじに。といいました。,D,Choisir une réponse,さとうさんはこれから学校へ行きます。,さとうさんはあしたけっこんします。,さとうさんはきょうはたちになります。,さとうさんはいまびょうきです。
1993,N3,わたしはさかなとたまごいがいは食べられます。,B,Choisir une réponse,わたしはさかなとたまごしか食べません。,わたしはさかなもたまごも食べません。,わたしはさかなもたまごも食べます。,わたしはさかなやたまごなどを食べます。
1993,N3,あしたのパーティーには、なるべく来てください。,D,Choisir une réponse,あしたのパーティーには、かならず来てください。,あしたのパーティーには、やはり来てください。,あしたのパーティーには、きっと来てください。,あしたのパーティーには、できるだけ来てください。
1993,N3,ここはちゅうしゃじょうです。,A,Choisir une réponse,ここはじどうしゃをとめるところです。,ここはじどうしゃをうるところです。,ここはじどうしゃをつくるところです。,ここはじどうしゃをあらうところです。
1993,N3,あにはまじめにべんきょうをしています。,B,Choisir une réponse,あにはあんぜんにべんきょうをしています。,あにはいっしょうけんめいにべんきょうをしています。,あにはげんきにべんきょうをしています。,あにはにぎやかにべんきょうをしています。
1993,N3,いしかわさんは、わたしの大学のせんぱいです。,D,Choisir une réponse,いしかわさんは、わたしといっしょにおなじ大学ににゅうがくしました。,いしかわさんは、わたしとおなじとしにほかの大学ににゅうがくしました。,いしかわさんは、わたしがにゅうがくしたあとでおなじ大学ににゅうがくしました。,いしかわさんは、わたしがにゅうがくするまえにおなじ大学ににゅうがくしました。
1993,N3,わたしは友だちに、としょかんへ行った「わけ」をたずねました。,A,Choisir une réponse,わたしは友だちに、なぜとしょかんへ行ったかたずねました。,わたしは友だちに、だれとしょかんへ行ったかたずねました。,わたしは友だちに、どうやってとしょかんへ行ったかたずねました。,わたしは友だちに、いつとしょかんへ行ったかたずねました。
1993,N3,わたしが休むことを、先生に「つたえて」ください。,C,Choisir une réponse,わたしが休むことを、先生にあんないしてください。,わたしが休むことを、先生にほうそうしてください。,わたしが休むことを、先生にれんらくしてください。,わたしが休むことを、先生にやくそくしてください。
1993,N3,このつくえは、ひきだしが小さいので「つかいにくい」です。,D,Choisir une réponse,このつくえはてきとうです。,このつくえはふべんです。,このつくえはとくべつです。,このつくえはだいじです。
1993,N3,どれ ＿＿＿＿ あなたの かぎですか。,D,Choisir une réponse pour ________,は,や,を,が
1993,N3,かさは そこ＿＿＿＿ おいて ください。,C,Choisir une réponse pour ________,と,が,に,を
1993,N3,これは なん＿＿＿ いう 花ですか。,C,Choisir une réponse pour ________,に,が,と,を
1993,N3,きのう たくさん うんどうした＿＿＿＿、きょうは 足が いたいです。,B,Choisir une réponse pour ________,でも,ので,まで,にも
1993,N3,あしたは あさ ７時 ＿＿＿＿ わたしの ところに 来て ください。,D,Choisir une réponse pour ________,まで,までが,までも,までに
1993,N3,きのうは 雨も ひどかった＿＿＿＿、風も つよかったです。,B,Choisir une réponse pour ________,で,し,に,と
1993,N3,さっき となりの へやで 大きな 音＿＿＿＿ しました。,D,Choisir une réponse pour ________,へ,で,を,が
1993,N3,きょうは きのう＿＿＿＿ あたたかいですね。,A,Choisir une réponse pour ________,より,まで,とか,では
1993,N3,あの 人は だれと ＿＿＿＿友だちに なれます。,C,Choisir une réponse pour ________,へも,をも,でも,にも
1993,N3,たばこは やめた ほう＿＿＿＿ いいですよ。,D,Choisir une réponse pour ________,で,に,を,が
1993,N3,学校では あそんで＿＿＿ いて、ぜんぜん 勉強しませんでした。,A,Choisir une réponse pour ________,ばかり,までに,しか,ながら
1993,N3,お母さんは こども ＿＿＿ コップを あらわせました。,C,Choisir une réponse pour ________,で,しか,に,へ
1993,N3,あの 人は ４０℃も ねつが ある＿＿＿ そとで うんどうして います。,B,Choisir une réponse pour ________,より,のみ,でも,ほど
1993,N3,「コーヒー＿＿＿＿ いかがですか。」「ありがとう ございます。」,A,Choisir une réponse pour ________,でも,までに,ほど,ご
1993,N3,けさは きょうしつが そうじして ＿＿＿＿でした。,D,Choisir une réponse pour ________,いません,しません,なりません,ありません
1993,N3,将来は デパートに＿＿＿＿ つもりです。,B,Choisir une réponse pour ________,つとめ,つとめる,つとめて,つとめよう
