2004;N4;へやの隅に置いてある机にペンキを塗ってください。;C;隅;うら;かど;すみ;はし
2004;N4;へやの隅に置いてある机にペンキを塗ってください。;A;置いて;おいて;はいて;ひいて;ふいて
2004;N4;へやの隅に置いてある机にペンキを塗ってください。;C;机;いす;たな;つくえ;はこ
2004;N4;へやの隅に置いてある机にペンキを塗ってください。;B;塗って;とって;ぬって;はって;ほって
2004;N4;この国の対日貿易の割合は全体の２０％を占める。;B;貿易;ぼうい;ぼうえき;りゅうい;りゅうえき
2004;N4;この国の対日貿易の割合は全体の２０％を占める。;C;割合;かつあい;かつごう;わりあい;わりごう
2004;N4;この国の対日貿易の割合は全体の２０％を占める。;B;占める;うめる;しめる;つめる;はめる
2004;N4;その小さなミスが悲劇を招く 原因となった。;D;悲劇;きげき;こうげき;しゅげき;ひげき
2004;N4;その小さなミスが悲劇を招く 原因となった。;D;招く;いだく;のぞく;はぶく;まねく
2004;N4;その小さなミスが悲劇を招く 原因となった。;D;原因;けにん;げにん;けんいん;げんいん
2004;N4;ロケット発射のための作業はほぼ完了した。;B;発射; はつしゃ;はっしゃ;ほつしゃ;ほっしゃ
2004;N4;ロケット発射のための作業はほぼ完了した。;B;作業;さぎょ;さぎょう;さくぎょ;さくぎょう
2004;N4;ロケット発射のための作業はほぼ完了した。;B;完了;かんり;かんりょう;しゅうり;しゅうりょう
2004;N4;この混乱した状況を部分的にでも改善したい。;D;混乱;こうなん;こうらん;こんなん;こんらん
2004;N4;この混乱した状況を部分的にでも改善したい。;A;状況;じょうきょう;じゅけい;じょきょう;じょけい
2004;N4;この混乱した状況を部分的にでも改善したい。;B;部分的;ぶふんてき;ぶぶんてき;ぶんぶてき;ぶんぶてき
2004;N4;この混乱した状況を部分的にでも改善したい。;B;改善;かいせん;かいぜん;こうせん;こうぜん
2004;N4;この国の平均 寿命は1985年から17年連続してのびている。;C;平均;びょうきん;びょうどう;へいきん;すへいどう
2004;N4;この国の平均 寿命は1985年から17年連続してのびている。;A;寿命;じゅみょう;じゅめい;じゅりょう;じゅれい
2004;N4;この国の平均 寿命は1985年から17年連続してのびている。;D;連続;れいそく;れいぞく;れんそく;れんぞく
2004;N4;「地球かんきょうをまもろうというテーマのポスターをぼしゅうした。;;;;;;
2004;N4;「地球かんきょうをまもろうというテーマのポスターをぼしゅうした。;B;かんきょう;還境;環境;還鏡;還鏡
2004;N4;「地球かんきょうをまもろうというテーマのポスターをぼしゅうした。;A;まもろう;守ろう;治ろう;保ろう;補ろう
2004;N4;「地球かんきょうをまもろうというテーマのポスターをぼしゅうした。;C;ぼしゅう;募収;幕収;募集;幕集
2004;N4;日がしずんだら、星のかんそくをしょう。;A;しずんだら;沈んだら;消んだら;傾んだら;滅んだら
2004;N4;日がしずんだら、星のかんそくをしょう。;D;かんそく;勧側;勧測;観側;観測
2004;N4;ここはおいこし きんしのくいきです。;A;おいこし;追い越し;追い超し;遣い越し;遣い越し
2004;N4;ここはおいこし きんしのくいきです。;D;きんし;防止;阻止;停止;禁止
2004;N4;ここはおいこし きんしのくいきです。;C;くいき;区或;区咸;区域;区減
2004;N4;まどにすいてきがついている。;B;まど;突;窓;窯;憲
2004;N4;まどにすいてきがついている。;A;すいてき;水滴;水摘;水適;水敵
2004;N4;まどにすいてきがついている。;B;けいき;経気;景気;経機;景機
2004;N4;まどにすいてきがついている。;A;かいふく;回復;快復;回復;快複
2004;N4;まどにすいてきがついている。;C;かんしん;換心;感心;関心;歓心
