2005;N4;"???????: 
???????????????????????????? 
??: ????????????????????????????? 
??: ???? ?????? ??: ?????????????????? ";D;A ;B;C;D;"Une femme et un homme parlent. Quel objet l’homme va-t-il prendre ? 

Femme : Ah, excusez-moi. Pouvez-vous prendre le livre sous la table, s’il vous plaît ? 
Homme : Euh, celui-ci ? Femme : Non, pas celui-là. Celui qui est sur la boîte.";2005_N4_1.jpg
2005;N4;"???????: 
?????????????????????????????? 
???: ???????????? 
????: ????????????????? ?????? 
???: ???????? ????: ?????????????? 
???: ??? ";D;A ;B;C;D;"Un garçon et sa mère parlent. Qu’est-ce que la mère a donné ? 
Le garçon : Maman, je vais y aller. 
La mère : Ah, attends un peu. Mets ça avant de partir. 
Le garçon : Euh, pourquoi ? 
La mère : Tu es encore enrhumé, non ? 
Le garçon : Oui.";2005_N4_2.jpg
2005;N4;"???????:
?????????????????????????????
 ??: ?????????????????????????????????? ??????????????????????
?????????????????????? ";C;A ;B;C;D;"Professeur : Tout le monde, demain c’est le voyage. N’oubliez pas vos boissons. Ensuite, comme il pourrait pleuvoir, apportez aussi un parapluie. 
Ne prenez pas de friandises. D'accord ?";2005_N4_3.jpg
2005;N4;"???????: ???????????????????????????????? 
???: ??????????????????????? 
???: ?? ????????????????????????????????????? 
???: ?~????????????????????????? ????????????????
 ???: ???????????  ";C;A ;B;C;D;"Une fille parle avec un vendeur. Quel portefeuille a-t-elle acheté ? 
Fille : Excusez-moi, n’avez-vous pas un portefeuille autour de 3000 yens ? 
Vendeur : 3000 yens ? Il y a ces quatre-là. Les couleurs sont seulement noir et blanc, mais celui qui est rond est mignon. 
Fille : Hmm, je n’aime pas trop les ronds, donc ce sera celui-ci ou celui-là. Bon, je vais prendre le noir. 
Vendeur : Merci beaucoup";2005_N4_4.jpg
2005;N4;"???????: 
??????????????????????
????????????? 
??: ????????? ??: 8 ?50 ?? 
??: ??????? 8?50 ???? 
??: ?????? 
??: ?????????????8 ?50?? 
??: ???  ";A;A ;B;C;D;"Un homme parle au téléphone en langue étrangère avec une femme. Quelle heure est-il dans le pays de la femme ? 
Homme : Quelle heure est-il là-bas ? 
Femme : 8 h 50. Homme : Ah, il est aussi 8 h 50 au Japon. 
Femme : Hein ? La même heure ? 
Homme : Oui, mais ici, c’est le soir. Il est 8 h 50 du soir. 
Femme : Ah, d’accord.";2005_N4_5.jpg
2005;N4;"???????: 
???????????????
????????????????????? 
??: ????????????????? 
??: ??????? ??????????????????????? 
??: ?????????????????? 
??: ????????????????????? ";B;A ;B;C;D;"Une femme et un homme parlent. Comment l’homme se rend-il chaque jour à son entreprise ?
Femme : Comment allez-vous à votre entreprise chaque jour ? 
Homme : Je vais jusqu’à la gare à vélo, puis je prends le train jusqu’à la gare Sud. 
Femme : Depuis la gare Sud, vous allez à pied jusqu’à votre entreprise ? 
Homme : Non, c’est un peu loin, alors j’y vais en bus.";2005_N4_6.jpg
2005;N4;"???????: 
????????????????????????????? 
???: ???????????????????????????? 
?????: ???????? 
???: ???????????????????????????? 
?????: ?~????????????? 
???: ??? ";A;A ;B;C;D;"Une fille parle avec son grand-père. Quand appellera-t-elle ? 
Fille : Alors, grand-père, je t’appellerai dès que j’arriverai à Tokyo après-demain. 
Grand-père : Ah, donc le sept ? 
Fille : Non, papi ! Aujourd’hui on est le quatre. Donc après-demain, c’est le six. 
Grand-père : Oh, c’est vrai. D’accord, après-demain alors. 
Fille : Oui.";2005_N4_7.jpg
2005;N4;"???????: 
???????????????????????????????? 
??: ?????????? 
??: ??? ??: ?????????? 
? ?: ??????????? 
??: ????????????????  ";A;A ;B;C;D;"Une femme et un homme parlent. Lequel des manteaux la femme veut-elle ? 
Femme : Ce manteau-là est joli, non ?
 Homme : Lequel ? 
Femme : Celui qui est long et blanc. 
Homme : Le manteau avec des poches ? 
Femme : Non, celui avec de gros boutons.";2005_N4_8.jpg
2005;N4;"???????: 
????????????????????????????? 
??: ???????? 
??: ?????? ??: ??? 
??: ???????? ????????? 
??: ???? 
??: ???????????????????????? 
??: ???????  ";B;A ;B;C;D;"Un homme cherche la clé de son vélo. Où était-elle ? 
Homme : Tiens, ma clé a disparu. 
Femme : La clé du vélo ? Homme : Tu l’as vue ? 
Femme : Tout à l’heure, elle était sur la table. 
Homme : Non, elle n’y est pas. 
Femme : Ah, je l’ai posée sur la chaise. Regarde, la chaise à côté de la bibliothèque. 
Homme : Ah, la voilà.  ";2005_N4_9.jpg
2005;N4;"???????: 
???????????????????????????????? 
??: ???????????????? 
??: ?????????????? ?? 
??: ?????????????????????????????? 
??: ?????????????????????????? 
1 ??? ?????? 
2 ????????? 
3 ?????????? 
4 ????????? ";A;A ;B;C;D;"Un homme et une femme parlent. Qu’ont-ils fait ensemble hier ? 
Homme : Le tennis d’hier, c’était amusant, non ? 
Femme : Oui, mais j’étais un peu fatiguée. Homme : Après ça, j’ai joué au football et le soir, je suis sorti boire avec tout le monde. 
Femme : Quelle énergie ! Moi, après le tennis, j’ai fait les courses et je suis rentrée chez moi.  
Question : Qu’ont-ils fait ensemble hier ? 
Ils ont joué au tennis.
J’ai joué au tennis. 
J’ai bu de l’alcool.
J’ai joué au football. 
J’ai fait des courses.";Pas d’image
