1996;N3;じかんが足りなかったにので､食堂へは いきませんでした。;A;足りなかった;たりなかった;かりなかった;おりなかった;こりなかった
1996;N3;じかんが足りなかったにので､食堂へは いきませんでした。;C;食堂;しょくば;しょくじょ;しょくどう;しょうくじょう
1996;N3;弟はばんごはんにおいしい魚の料理を用意してくれました。;D;弟;おどうどう;おとどう;おとと;おとうと
1996;N3;弟はばんごはんにおいしい魚の料理を用意してくれました。;B;魚;たまご;さかな;こめ;にく
1996;N3;弟はばんごはんにおいしい魚の料理を用意してくれました。;C;料理;りょり;りゅうり;りょうり;りゅり 
1996;N3;弟はばんごはんにおいしい魚の料理を用意してくれました。;A;用意;ようい;よい;よいい;よんい
1996;N3;あのお医者さんには特に 世話になりました。;C;お医者さん;おいささん;おいじゃさん;おいしゃさん;おいしさん
1996;N3;あのお医者さんには特に 世話になりました。;A;特に;とくに;べつに;むりに;ほかに
1996;N3;あのお医者さんには特に 世話になりました。;C;世話;せいわ;せいや;せわ;せあ
1996;N3;茶色のじどうしゃが走って、急に 止まりました。;A;茶色;さいろ;ちゃいろ;しゃいろ;じゃいろ
1996;N3;茶色のじどうしゃが走って、急に 止まりました。;A;走って;はしって;かよって;わたって;のぼって
1996;N3;茶色のじどうしゃが走って、急に 止まりました。;C;急に;さきに;すぐに;きゅうに;よこに
1996;N3;茶色のじどうしゃが走って、急に 止まりました。;D;止まりました;しまりました;たまりました;きまりました;どまりました
1996;N3;計画によると、このしごとは今度の春までに終わるはずです。;B;計画;けいがく;けいかく;けいが;けいか
1996;N3;計画によると、このしごとは今度の春までに終わるはずです。;D;今度;まいど;なんど;さんど;こんど
1996;N3;計画によると、このしごとは今度の春までに終わるはずです。;C;春;あき;ふゆ;はる;なつ
1996;N3;計画によると、このしごとは今度の春までに終わるはずです。;A;終わる;おわる;かわる;まわる;さわる
1996;N3;この店は建物はきたないけれど､味はいいです。;D;店;ところ;おたく;うち;みせ
1996;N3;この店は建物はきたないけれど､味はいいです。;B;建物;けんぶつ;たてもの;たてぶつ;けんもの
1996;N3;この店は建物はきたないけれど､味はいいです。;A;味;あじ;はし;にわ;かべ 
1996;N3;テープレコーダーでえいごのただしいはつおんをききます。;A;えいご;英語;笑語;策語;符語
1996;N3;テープレコーダーでえいごのただしいはつおんをききます。;A;ただしい;正しい;王しい;企しい;優しい
1996;N3;テープレコーダーでえいごのただしいはつおんをききます。;D;ききます;間きます;関きます;門きます;聞きます
1996;N3;さとうさんとひるごろえきでわかれました。;C;ひるごろ;去ごろ;尽ごろ;昼ごろ;尺ごろ
1996;N3;さとうさんとひるごろえきでわかれました。;B;わかれました;分かれました;別かれました;歩かれました;転かれました
1996;N3;そのかびんはだいじなので、気をつけてはこんでください。;D;だいじ;大時;大地;大自;大事
1996;N3;そのかびんはだいじなので、気をつけてはこんでください。;B;はこんで;送んで;運んで;週んで;達んで
1996;N3;うしのこどもがうまれました。;B;うし;午;牛;平;半
1996;N3;うしのこどもがうまれました。;A;うまれました;生まれました;去まれました;先まらました;元まれました
1996;N3;こどものころのことをおもいだして、さくぶんを書いて ください。;B;おもいだして;恩い出して;思い出して;恵い出して;感い出して
1996;N3;こどものころのことをおもいだして、さくぶんを書いて ください。;D;さくぶん;代文;借文;使文;作文
1996;N3;「日本についたら、まずともだちにあいたい。」といっています。;C;ついたら;者いたら;突いたら;着いたら;付いたら
