2005;N4;たなか先生は 土よう日に きます。;D;先生;せいせ;せいせい;せんせ;せんせい
2005;N4;たなか先生は 土よう日に きます。;B;土よう日;とようび;どようび; かようび;がようび
2005;N4;この 道を 百メート いって ください。左に こうばんが あります。;D;道; かど;はし;へん;みち
2005;N4;この 道を 百メート いって ください。左に こうばんが あります。;A;百; ひゃく;びゃく;はく;ばく
2005;N4;この 道を 百メート いって ください。左に こうばんが あります。;B;左;さき; ひだり; みぎ;むこう
2005;N4;北の まちに 電車で でかけました。;C;北;にし;ほか;きた;となり
2005;N4;北の まちに 電車で でかけました。;C;電車;てんしゃ;てんじゃ;でんしゃ;でんじゃ
2005;N4;あの 人は とても 有名です。;B;人; にん; ひと; しと;じん
2005;N4;あの 人は とても 有名です。;A;有名;ゆうめい;ゆうめ;ゆうまい;ゆうま
2005;N4;木の 上に ねこが います。;D;木;ぼん;ほん; ぎ;き
2005;N4;木の 上に ねこが います。;C;上;すた;した;うえ;うい
2005;N4;かわいい 女の子が 生まれました。;A;女の子;おんなのこ; おなのこ;あんなのこ;あなのこ
2005;N4;かわいい 女の子が 生まれました。;D;生まれました;ほまれました; ふまれました; おまれました;うまれました
2005;N4;店の 入り口は どこですか。;A;店;みせ;へや; えき;いえ
2005;N4;店の 入り口は どこですか。;D;入り口;のりぐち;かえりぐち;おりぐち;いりぐち 
2005;N4;ははと やまに のぼりました。;D;はは;姆;毌;奶;母
2005;N4;ははと やまに のぼりました。;B;やま;上; 山;止;凸
2005;N4;こんしゅうは てんきが よかった。;A;こんしゅう; 今週; 今過; 令週;令過
2005;N4;こんしゅうは てんきが よかった。;A;てんき; 天気;天汽;矢気;矢汽
2005;N4;その ちいさい かれんだーを ください。;B;ちいさい;小い;小さい;少い;少さい
2005;N4;その ちいさい かれんだーを ください。;D;かれんだー;カトングー;カトンダー;カレングー;カレンダー
2005;N4; ひがしの そらが きれいです。;B;ひがし;束; 東;南;北
2005;N4; ひがしの そらが きれいです。;C;そら;川;池;空;風
2005;N4;むいかの ごごに あいましょう。;C;むいか;九日;三日;六日;五日
2005;N4;むいかの ごごに あいましょう。;C;ごご;午役;牛役;午後;牛後
2005;N4;りょこうの かいしゃに ひこうきの＿＿＿を たのみました。;A;Choisir une réponse pour _______________ ;きっぷ;ろうか;がいこく;くうこう
2005;N4;わたしは いつも １０じに ねて ５じに＿＿＿＿。;B;Choisir une réponse pour _______________ ; あきます;おきます;はきます;ひきます
2005;N4;さむいですね。まどを＿＿＿ください。;D;Choisir une réponse pour _______________ ;おして;きって; けして;しめて
