1999;N4;この学校にがくせいが何人いますか。;D;学校;がくに;がっこ;がくこう;がっこう
1999;N4;この学校にがくせいが何人いますか。;C;何人;なににん;なにじん;なんにん;なんじん
1999;N4;今月の二日に小さいベッドを買いました。;D;今月;こがつ;こげつ;こんがつ;こんげつ
1999;N4;今月の二日に小さいベッドを買いました。;C;二日;につか;ににち;ふつか;ふにち
1999;N4;今月の二日に小さいベッドを買いました。;D;小さい;しさい;ちさい;しいさい;ちいさい
1999;N4;今月の二日に小さいベッドを買いました。;B;買いました;あいました;かいました;あらいました;つかいました 
1999;N4;まちの西に高いたてものがあります。;A;西;にし;きた;ひがし;みなみ
1999;N4;まちの西に高いたてものがあります。;B;高い;たかい;とおい;ひくい;ふるい
1999;N4;お父さんは電気をつけて、へやに入りました。;B;お父さん;おかあさん;おとうさん;おにいさん;おねえさん
1999;N4;お父さんは電気をつけて、へやに入りました。;D;電気;けんき;げんき;てんき;でんき
1999;N4;お父さんは電気をつけて、へやに入りました。;C;入りました;いりました;なりました;はいりました;とまりました
1999;N4;左のはこから赤いりんごを五つ出してください。;D;左;みき;みぎ;ひたり;ひだり
1999;N4;左のはこから赤いりんごを五つ出してください。;B;赤い;あおい;あかい;あまい;あかるい
1999;N4;左のはこから赤いりんごを五つ出してください。;A;五つ;いつつ;ななつ;やっつ;よっつ
1999;N4;左のはこから赤いりんごを五つ出してください。;A;出して;だして;たして;でして;てして
1999;N4;このないふをもってやまへいきます。;A;ないふ;ナイフ;ナイワ;メイフ;メイワ
1999;N4;このないふをもってやまへいきます。;C;やま;川;天;山;田
1999;N4;このないふをもってやまへいきます。;D;いきます;汀きます;丁きます;庁きます;行きます
1999;N4;くるまのうしろにこどもがいます。;B;くるま;丰;車;束;東
1999;N4;くるまのうしろにこどもがいます。;D;うしろ;係ろ;系ろ;俊ろ;後ろ
1999;N4;くるまのうしろにこどもがいます。;A;こども;子ども;千ども;予ども;午ども
1999;N4;てーぶるのうえにあったケーキをはんぶんたべました。;B;てーぶる;テーブレ;テーブル;チーブレ;チーブル
1999;N4;てーぶるのうえにあったケーキをはんぶんたべました。;A;うえ;上;止;土;下
1999;N4;てーぶるのうえにあったケーキをはんぶんたべました。;C;はんぶん;平分;平部;半分;半部
1999;N4;てーぶるのうえにあったケーキをはんぶんたべました。;D;たべました;倉べました;飲べました;良べました;食べました 
1999;N4;きのう＿＿＿にほんのえいがをみました。;D;Choisir une réponse pour _______________ ;どきどき;もちろん;はじめに;はじめて
1999;N4;あのおおきいはしを＿＿＿、みぎにまがってください。;D;Choisir une réponse pour _______________ ;あがって;あそんで;あるいて;わたって
1999;N4;ラジオをけすときは、このボタンを＿＿＿ください。;A;Choisir une réponse pour _______________ ;おして;きって;つけて;さして
1999;N4;＿＿＿てでごはんをたべないでください。;C;Choisir une réponse pour _______________ ;まずい;わるい;きたない;あぶない
1999;N4;おとうさんのおとこのきょうだいは＿＿＿です。;A;Choisir une réponse pour _______________ ;おじさん;おばさん;おじいさん;おばあさん
1999;N4;ほんだなにほんを＿＿＿。;D;Choisir une réponse pour _______________ ;ならいましょう;ならしましょう;ならびましょう;ならべましょう
1999;N4;わたしは＿＿＿がおおきいです。ちょうどいいくつがあえいません。;B;Choisir une réponse pour _______________ ;め;あし;みみ;から 
1999;N4;いそがしくてほんをよむ＿＿＿がありません。;A;Choisir une réponse pour _______________ ;ひも;しごと;つくえ;やすみ
1999;N4;すみません。あのおさらを＿＿＿ください。;C;Choisir une réponse pour _______________ ;まって;すんで;とって;しめて
1999;N4;あのレストランのりょうりはとても＿＿＿ですよ。;B;Choisir une réponse pour _______________ ;へた;おいしい;にぎやか;じょうず
1999;N4;このみせではやさいやくだものをうっています。;A;Choisir une réponse ;ここはやおやです。;ここはほんやです。;ここははなやです。;ここはにくやです。
1999;N4;これはれいぞうこです。;B;Choisir une réponse ;ここにくつやスリッパをいれます。;ここにたべものやのみものをいれます。;ここにくるまやじてんしゃをいれます。;ここにスカートやズボンをいれます。
1999;N4;えいがはもうすぐおわります。;D;Choisir une réponse ;えいがはいまはじまりました。;えいがはいまはおわりました。;えいがはまだはじまりません。;えいがはまだおわっていません。
1999;N4;ゆうべしゅくだいをしました。;D;Choisir une réponse ;おとといのあさしゅくだいをしました。;おとといのよるしゅくだいをしました。;きのうのあさしゅくだいをしました。;きのうのよるしゅくだいをしました。
